"recording_id","file_name","export_file_name"
1,"Orthoptera_PuMaSie00ES_15VIII2024_1548.wav","FocalRecording_DaFu_15VIII2024_1"
2,"Orthoptera_PuMaSie00ES_15VIII2024_1550.wav","FocalRecording_DaFu_15VIII2024_2"
3,"Orthoptera_VaSoSie00ES_15VIII2024_1551.wav","FocalRecording_DaFu_15VIII2024_3"
4,"Orthoptera_PuMaSie00ES_15VIII2024_1547.wav","FocalRecording_DaFu_15VIII2024_4"
5,"Orthoptera_PuMaSie00ES_15VIII2024_1549.wav","FocalRecording_DaFu_15VIII2024_5"
6,"Squamata_chisant09FR_14IX2024_1631.wav","FocalRecording_DaFu_14IX2024_6"
7,"Anura_HoBa00ES_17V2025_1671.wav","FocalRecording_DaFu_17V2025_7"
8,"Anura_HoBa00ES_17V2025_1672.wav","FocalRecording_DaFu_17V2025_8"
9,"Anura_HoBa00ES_17V2025_1673.wav","FocalRecording_DaFu_17V2025_9"
10,"Anura_HoBa00ES_17V2025_1674.wav","FocalRecording_DaFu_17V2025_10"
11,"Anura_HoBa00ES_17V2025_1675.wav","FocalRecording_DaFu_17V2025_11"
12,"Anura_HoBa00ES_17V2025_1676.wav","FocalRecording_DaFu_17V2025_12"
13,"Anura_EsFo00ES_22III2025_1659.wav","FocalRecording_DaFu_22III2025_13"
14,"Anura_EsFo00ES_22III2025_1660.wav","FocalRecording_DaFu_22III2025_14"
15,"Anura_EsFo00ES_22III2025_1661.wav","FocalRecording_DaFu_22III2025_15"
16,"Anura_EsFo00ES_22III2025_1662.wav","FocalRecording_DaFu_22III2025_16"
17,"Anura_EsFo00ES_22III2025_1663.wav","FocalRecording_DaFu_22III2025_17"
18,"Anura_EsFo00ES_22III2025_1664.wav","FocalRecording_DaFu_22III2025_18"
19,"Anura_EsFo00ES_22III2025_1665.wav","FocalRecording_DaFu_22III2025_19"
20,"Anura_EsFo00ES_22III2025_1666.wav","FocalRecording_DaFu_22III2025_20"
21,"Anura_EsFo00ES_22III2025_1667.wav","FocalRecording_DaFu_22III2025_21"
22,"Anura_EsFo00ES_22III2025_1668.wav","FocalRecording_DaFu_22III2025_22"
23,"Anura_EsFo00ES_22III2025_1669.wav","FocalRecording_DaFu_22III2025_23"
24,"Anura_EsFo00ES_22III2025_1670.wav","FocalRecording_DaFu_22III2025_24"
25,"Anura_ChPe33FR_07VI2025_1683.wav","FocalRecording_DaFu_07VI2025_25"
26,"Anura_LlPo00ES_21III2025_1657.wav","FocalRecording_DaFu_21III2025_26"
27,"Anura_LlPo00ES_21III2025_1658.wav","FocalRecording_DaFu_21III2025_27"
28,"Anura_XXXXXXXXXFR_16V2022_1644.wav","FocalRecording_ElMa_16V2022_28"
29,"Anura_dlpetuc11FR_19V2022_186.wav","FocalRecording_ElMa_19V2022_29"
30,"Anura_dlpetuc11FR_19V2022_187.wav","FocalRecording_ElMa_19V2022_30"
31,"Anura_pdbifon31FR_21III2022_46.wav","FocalRecording_ElMa_21III2022_31"
32,"Anura_pdlmtou31FR_25IV2022_55.wav","FocalRecording_ElMa_25IV2022_32"
33,"Anura_pdlmtou31FR_25IV2022_56.wav","FocalRecording_ElMa_25IV2022_33"
34,"Anura_rdlplbb09FR_08IV2022_49.wav","FocalRecording_ElMa_08IV2022_34"
35,"Anura_rdlplbb09FR_08IV2022_50.wav","FocalRecording_ElMa_08IV2022_35"
36,"Anura_rdlplbb09FR_08IV2022_51.wav","FocalRecording_ElMa_08IV2022_36"
37,"Anura_rdlplbb09FR_08IV2022_52.wav","FocalRecording_ElMa_08IV2022_37"
38,"Anura_rdlplbb09FR_08IV2022_53.wav","FocalRecording_ElMa_08IV2022_38"
39,"Anura_rdlplbb09FR_08IV2022_54.wav","FocalRecording_ElMa_08IV2022_39"
40,"Anura_blantec81FR_01VI2022_158.wav","FocalRecording_ElMa_01VI2022_40"
41,"Anura_jtfoalb81FR_19III2022_47.wav","FocalRecording_ElMa_19III2022_41"
42,"Anura_jtfoalb81FR_23III2022_48.wav","FocalRecording_ElMa_23III2022_42"
43,"Anura_XXXXigeXXES_01VII2022_330.wav","FocalRecording_LaPe_01VII2022_43"
44,"Anura_XXXXigeXXES_01VII2022_335.wav","FocalRecording_LaPe_01VII2022_44"
45,"Anura_XXXXXXX07FR_23IV2022_57.wav","FocalRecording_LaPe_23IV2022_45"
46,"Anura_XXXXXXXXXFR_14VII2017_02.wav","FocalRecording_LaPe_14VII2017_46"
47,"Anura_XXXXXXXXXFR_14VII2017_03.wav","FocalRecording_LaPe_14VII2017_47"
48,"Anura_XXXXXXXXXFR_14VII2017_04.wav","FocalRecording_LaPe_14VII2017_48"
49,"Anura_XXXXsma07FR_02III2019_05.wav","FocalRecording_LaPe_02III2019_49"
50,"Anura_XXXXporXXES_30IV2022_116.wav","FocalRecording_LaPe_30IV2022_50"
51,"Anura_XXXXXXX07FR_23IV2022_100.wav","FocalRecording_LaPe_23IV2022_51"
52,"Anura_XXXXXXX07FR_23IV2022_101.wav","FocalRecording_LaPe_23IV2022_52"
53,"Anura_XXXXXXX07FR_23IV2022_102.wav","FocalRecording_LaPe_23IV2022_53"
54,"Anura_XXXXXXX07FR_23IV2022_103.wav","FocalRecording_LaPe_23IV2022_54"
55,"Anura_XXXXXXX07FR_23IV2022_104.wav","FocalRecording_LaPe_23IV2022_55"
56,"Anura_XXXXXXX07FR_24IV2022_67.wav","FocalRecording_LaPe_24IV2022_56"
57,"Anura_XXXXXXX07FR_24IV2022_68.wav","FocalRecording_LaPe_24IV2022_57"
58,"Anura_XXXXXXX07FR_24IV2022_69.wav","FocalRecording_LaPe_24IV2022_58"
59,"Anura_XXXXXXX07FR_24IV2022_71.wav","FocalRecording_LaPe_24IV2022_59"
60,"Anura_XXXXXXX07FR_24IV2022_72.wav","FocalRecording_LaPe_24IV2022_60"
61,"Anura_XXXXXXX07FR_24IV2022_73.wav","FocalRecording_LaPe_24IV2022_61"
62,"Anura_XXXXXXX07FR_24IV2022_74.wav","FocalRecording_LaPe_24IV2022_62"
63,"Anura_XXXXXXX07FR_24IV2022_75.wav","FocalRecording_LaPe_24IV2022_63"
64,"Anura_XXXXXXX07FR_24IV2022_76.wav","FocalRecording_LaPe_24IV2022_64"
65,"Anura_XXXXXXXXXFR_09VIII2018_06.wav","FocalRecording_LaPe_09VIII2018_65"
66,"Anura_XXXXXXXXXFR_09VIII2018_07.wav","FocalRecording_LaPe_09VIII2018_66"
67,"Anura_XXXXXXXXXFR_09VIII2018_08.wav","FocalRecording_LaPe_09VIII2018_67"
68,"Anura_XXXXXXXXXFR_09VIII2018_09.wav","FocalRecording_LaPe_09VIII2018_68"
69,"Anura_XXXXXXXXXFR_09VIII2018_10.wav","FocalRecording_LaPe_09VIII2018_69"
70,"Anura_XXXXXXXXXFR_09VIII2018_11.wav","FocalRecording_LaPe_09VIII2018_70"
71,"Anura_XXXXXXXXXFR_09VIII2018_12.wav","FocalRecording_LaPe_09VIII2018_71"
72,"Anura_XXXXXXXXXFR_09VIII2018_13.wav","FocalRecording_LaPe_09VIII2018_72"
73,"Anura_XXXXXXXXXFR_09VIII2018_14.wav","FocalRecording_LaPe_09VIII2018_73"
74,"Anura_XXXXXXXXXFR_09VIII2018_15.wav","FocalRecording_LaPe_09VIII2018_74"
75,"Anura_XXXXXXXXXFR_09VIII2018_16.wav","FocalRecording_LaPe_09VIII2018_75"
76,"Anura_XXXXXXX07FR_23IV2022_58.wav","FocalRecording_LaPe_23IV2022_76"
77,"Anura_XXXXXXX07FR_23IV2022_59.wav","FocalRecording_LaPe_23IV2022_77"
78,"Anura_XXXXXXX07FR_23IV2022_60.wav","FocalRecording_LaPe_23IV2022_78"
79,"Anura_XXXXXXX07FR_23IV2022_61.wav","FocalRecording_LaPe_23IV2022_79"
80,"Anura_XXXXXXX07FR_25IV2022_81.wav","FocalRecording_LaPe_25IV2022_80"
81,"Anura_XXXXXXX07FR_25IV2022_82.wav","FocalRecording_LaPe_25IV2022_81"
82,"Anura_XXXXXXX07FR_25IV2022_83.wav","FocalRecording_LaPe_25IV2022_82"
83,"Anura_XXXXXXX07FR_25IV2022_84.wav","FocalRecording_LaPe_25IV2022_83"
84,"Anura_XXXXXXX07FR_25IV2022_85.wav","FocalRecording_LaPe_25IV2022_84"
85,"Anura_XXXXXXX07FR_25IV2022_89.wav","FocalRecording_LaPe_25IV2022_85"
86,"Anura_XXXXXXX07FR_25IV2022_90.wav","FocalRecording_LaPe_25IV2022_86"
87,"Anura_XXXXXXX07FR_25IV2022_91.wav","FocalRecording_LaPe_25IV2022_87"
88,"Anura_XXXXXXX07FR_25IV2022_92.wav","FocalRecording_LaPe_25IV2022_88"
89,"Anura_XXXXXXX07FR_25IV2022_93.wav","FocalRecording_LaPe_25IV2022_89"
90,"Anura_XXXXXXX07FR_25IV2022_94.wav","FocalRecording_LaPe_25IV2022_90"
91,"Anura_XXXXXXXXXFR_09VIII2018_17.wav","FocalRecording_LaPe_09VIII2018_91"
92,"Anura_XXXXXXXXXFR_09VIII2018_18.wav","FocalRecording_LaPe_09VIII2018_92"
93,"Anura_XXXXsma07FR_27II2019_19.wav","FocalRecording_LaPe_27II2019_93"
94,"Anura_XXXXsma07FR_27IV2022_114.wav","FocalRecording_LaPe_27IV2022_94"
95,"Anura_XXXXsma07FR_28II2019_20.wav","FocalRecording_LaPe_28II2019_95"
96,"Anura_XXXXsma07FR_28II2019_21.wav","FocalRecording_LaPe_28II2019_96"
97,"Anura_XXXXsma07FR_28II2019_22.wav","FocalRecording_LaPe_28II2019_97"
98,"Anura_XXXXXXX07FR_24IV2022_62.wav","FocalRecording_LaPe_24IV2022_98"
99,"Anura_XXXXXXX07FR_24IV2022_63.wav","FocalRecording_LaPe_24IV2022_99"
100,"Anura_XXXXXXX07FR_24IV2022_64.wav","FocalRecording_LaPe_24IV2022_100"
101,"Anura_XXXXXXX07FR_24IV2022_65.wav","FocalRecording_LaPe_24IV2022_101"
102,"Anura_XXXXXXX07FR_24IV2022_66.wav","FocalRecording_LaPe_24IV2022_102"
103,"Anura_XXXXXXX07FR_24IV2022_70.wav","FocalRecording_LaPe_24IV2022_103"
104,"Anura_XXXXXXX07FR_24IV2022_77.wav","FocalRecording_LaPe_24IV2022_104"
105,"Anura_XXXXXXX07FR_25IV2022_78.wav","FocalRecording_LaPe_25IV2022_105"
106,"Anura_XXXXXXX07FR_25IV2022_79.wav","FocalRecording_LaPe_25IV2022_106"
107,"Anura_XXXXXXX07FR_25IV2022_80.wav","FocalRecording_LaPe_25IV2022_107"
108,"Anura_XXXXXXX07FR_25IV2022_86.wav","FocalRecording_LaPe_25IV2022_108"
109,"Anura_XXXXXXX07FR_25IV2022_87.wav","FocalRecording_LaPe_25IV2022_109"
110,"Anura_XXXXXXX07FR_25IV2022_88.wav","FocalRecording_LaPe_25IV2022_110"
111,"Anura_XXXXporXXES_30IV2022_115.wav","FocalRecording_LaPe_30IV2022_111"
112,"Anura_XXXXporXXES_06V2022_120.wav","FocalRecording_LaPe_06V2022_112"
113,"Anura_XXXXporXXES_06V2022_121.wav","FocalRecording_LaPe_06V2022_113"
114,"Anura_XXXXporXXES_06V2022_122.wav","FocalRecording_LaPe_06V2022_114"
115,"Aves_eujabor33FR_06VI2021_719.wav","FocalRecording_DaFu_06VI2021_115"
116,"Aves_Moulis09FR_11X2023_1442.wav","FocalRecording_DaFu_11X2023_116"
117,"Aves_cslssai81FR_18III2022_41.wav","FocalRecording_ElMa_18III2022_117"
118,"Aves_cslssai81FR_18III2022_42.wav","FocalRecording_ElMa_18III2022_118"
119,"Aves_cslssai81FR_18III2022_44.wav","FocalRecording_ElMa_18III2022_119"
120,"Aves_pdbelca09FR_14X2022_1074.wav","FocalRecording_ElMa_14X2022_120"
121,"Aves_pdbelca09FR_14X2022_841.wav","FocalRecording_ElMa_14X2022_121"
122,"Aves_pdbelca09FR_14X2022_1101.wav","FocalRecording_ElMa_14X2022_122"
123,"Aves_pdbelca09FR_14X2022_1102.wav","FocalRecording_ElMa_14X2022_123"
124,"Aves_cslssai81FR_18III2022_40.wav","FocalRecording_ElMa_18III2022_124"
125,"Aves_cslssai81FR_18III2022_43.wav","FocalRecording_ElMa_18III2022_125"
126,"Aves_cslssai81FR_18III2022_45.wav","FocalRecording_ElMa_18III2022_126"
127,"Aves_XXXXporXXES_30IV2022_1205.wav","FocalRecording_LaPe_30IV2022_127"
128,"Chiroptera_rdrepec31FR_07VII2022_1067.wav","FocalRecording_ElMa_07VII2022_128"
129,"Chiroptera_rdrepec31FR_08VII2022_1068.wav","FocalRecording_ElMa_08VII2022_129"
130,"Chiroptera_rdrepec31FR_08VII2022_1069.wav","FocalRecording_ElMa_08VII2022_130"
131,"Chiroptera_rdrepec31FR_08VII2022_1070.wav","FocalRecording_ElMa_08VII2022_131"
132,"Chiroptera_rdrepec31FR_08VII2022_1071.wav","FocalRecording_ElMa_08VII2022_132"
133,"Chiroptera_rdrepec31FR_08VII2022_1072.wav","FocalRecording_ElMa_08VII2022_133"
134,"Chiroptera_rdrepec31FR_07VII2022_1059.wav","FocalRecording_ElMa_07VII2022_134"
135,"Chiroptera_rdrepec31FR_07VII2022_1061.wav","FocalRecording_ElMa_07VII2022_135"
136,"Chiroptera_rdrepec31FR_07VII2022_1062.wav","FocalRecording_ElMa_07VII2022_136"
137,"Chiroptera_rdrepec31FR_07VII2022_1063.wav","FocalRecording_ElMa_07VII2022_137"
138,"Chiroptera_rdrepec31FR_08VII2022_1060.wav","FocalRecording_ElMa_08VII2022_138"
139,"Chiroptera_rdrepec31FR_08VII2022_1064.wav","FocalRecording_ElMa_08VII2022_139"
140,"Chiroptera_rdrepec31FR_08VII2022_1065.wav","FocalRecording_ElMa_08VII2022_140"
141,"Chiroptera_rdrepec31FR_08VII2022_1066.wav","FocalRecording_ElMa_08VII2022_141"
142,"Diptera_rnraaul65FR_16VII2024_1563.wav","FocalRecording_ElMa_16VII2024_142"
143,"Diptera_rnraaul65FR_16VII2024_1564.wav","FocalRecording_ElMa_16VII2024_143"
144,"Hemiptera_EsdeAlt00ES_13VII2024_1482.wav","FocalRecording_DaFu_13VII2024_144"
145,"Hemiptera_foviesp00ES_24VI2023_1230.wav","FocalRecording_DaFu_24VI2023_145"
146,"Hemiptera_poagmet00GR_15VI2017_720.wav","FocalRecording_DaFu_15VI2017_146"
147,"Hemiptera_poagmet00GR_15VI2017_721.wav","FocalRecording_DaFu_15VI2017_147"
148,"Hemiptera_AiCa00ES_14VI2025_1690.wav","FocalRecording_DaFu_14VI2025_148"
149,"Hemiptera_AiCa00ES_14VI2025_1691.wav","FocalRecording_DaFu_14VI2025_149"
150,"Hemiptera_BeudGar00ES_12VII2024_1483.wav","FocalRecording_DaFu_12VII2024_150"
151,"Hemiptera_CaCa00ES_14VI2025_1689.wav","FocalRecording_DaFu_14VI2025_151"
152,"Hemiptera_cagrcer00ES_25VI2023_1256.wav","FocalRecording_DaFu_25VI2023_152"
153,"Hemiptera_cagrcer00ES_25VI2023_1257.wav","FocalRecording_DaFu_25VI2023_153"
154,"Hemiptera_cagrcer00ES_25VI2023_1258.wav","FocalRecording_DaFu_25VI2023_154"
155,"Hemiptera_cagrcer00ES_25VI2023_1259.wav","FocalRecording_DaFu_25VI2023_155"
156,"Hemiptera_cagrcer00ES_25VI2023_1261.wav","FocalRecording_DaFu_25VI2023_156"
157,"Hemiptera_cagrcer00ES_25VI2023_1262.wav","FocalRecording_DaFu_25VI2023_157"
158,"Hemiptera_cagrcer00ES_25VI2023_1263.wav","FocalRecording_DaFu_25VI2023_158"
159,"Hemiptera_cagrcer00ES_25VI2023_1264.wav","FocalRecording_DaFu_25VI2023_159"
160,"Hemiptera_catollei00ES_10VI2022_715.wav","FocalRecording_DaFu_10VI2022_160"
161,"Hemiptera_EmCa00ES_14VI2025_1696.wav","FocalRecording_DaFu_14VI2025_161"
162,"Hemiptera_gatotou31FR_01VII2023_1291.wav","FocalRecording_DaFu_01VII2023_162"
163,"Hemiptera_gatotou31FR_01VII2023_1292.wav","FocalRecording_DaFu_01VII2023_163"
164,"Hemiptera_ivmoagi00GR_17VI2017_727.wav","FocalRecording_DaFu_17VI2017_164"
165,"Hemiptera_ivmoagi00GR_17VI2017_728.wav","FocalRecording_DaFu_17VI2017_165"
166,"Hemiptera_ivmoagi00GR_17VI2017_729.wav","FocalRecording_DaFu_17VI2017_166"
167,"Hemiptera_ivmoagi00GR_17VI2017_755.wav","FocalRecording_DaFu_17VI2017_167"
168,"Hemiptera_mamellei00ES_10VI2022_716.wav","FocalRecording_DaFu_10VI2022_168"
169,"Hemiptera_mamellei00ES_10VI2022_717.wav","FocalRecording_DaFu_10VI2022_169"
170,"Hemiptera_mamellei00ES_10VI2022_718.wav","FocalRecording_DaFu_10VI2022_170"
171,"Hemiptera_poagmet00GR_15VI2017_722.wav","FocalRecording_DaFu_15VI2017_171"
172,"Hemiptera_poagmet00GR_15VI2017_723.wav","FocalRecording_DaFu_15VI2017_172"
173,"Hemiptera_poagmet00GR_15VI2017_724.wav","FocalRecording_DaFu_15VI2017_173"
174,"Hemiptera_poagmet00GR_15VI2017_725.wav","FocalRecording_DaFu_15VI2017_174"
175,"Hemiptera_poagmet00GR_15VI2017_726.wav","FocalRecording_DaFu_15VI2017_175"
176,"Hemiptera_sajugir00ES_26VI2019_713.wav","FocalRecording_DaFu_26VI2019_176"
177,"Hemiptera_sajugir00ES_26VI2019_714.wav","FocalRecording_DaFu_26VI2019_177"
178,"Hemiptera_cobocol00ES_25VI2023_1247.wav","FocalRecording_DaFu_25VI2023_178"
179,"Hemiptera_cobocol00ES_25VI2023_1248.wav","FocalRecording_DaFu_25VI2023_179"
180,"Hemiptera_cobocol00ES_25VI2023_1249.wav","FocalRecording_DaFu_25VI2023_180"
181,"Hemiptera_cobocol00ES_25VI2023_1250.wav","FocalRecording_DaFu_25VI2023_181"
182,"Hemiptera_cobocol00ES_25VI2023_1251.wav","FocalRecording_DaFu_25VI2023_182"
183,"Hemiptera_cobocol00ES_25VI2023_1253.wav","FocalRecording_DaFu_25VI2023_183"
184,"Hemiptera_conaraur00ES_13VI2022_709.wav","FocalRecording_DaFu_13VI2022_184"
185,"Hemiptera_conaraur00ES_13VI2022_710.wav","FocalRecording_DaFu_13VI2022_185"
186,"Hemiptera_conaraur00ES_13VI2022_711.wav","FocalRecording_DaFu_13VI2022_186"
187,"Hemiptera_QuFo00ES_21VI2025_1707.wav","FocalRecording_DaFu_21VI2025_187"
188,"Hemiptera_QuFo00ES_21VI2025_1708.wav","FocalRecording_DaFu_21VI2025_188"
189,"Hemiptera_QuFo00ES_21VI2025_1709.wav","FocalRecording_DaFu_21VI2025_189"
190,"Hemiptera_QuFo00ES_21VI2025_1710.wav","FocalRecording_DaFu_21VI2025_190"
191,"Hemiptera_SaGuSeg00ES_14VII2024_1484.wav","FocalRecording_DaFu_14VII2024_191"
192,"Hemiptera_SaGuSeg00ES_14VII2024_1485.wav","FocalRecording_DaFu_14VII2024_192"
193,"Hemiptera_SaGuSeg00ES_14VII2024_1486.wav","FocalRecording_DaFu_14VII2024_193"
194,"Hemiptera_UrFo00ES_21VI2025_1711.wav","FocalRecording_DaFu_21VI2025_194"
195,"Hemiptera_UrFo00ES_21VI2025_1712.wav","FocalRecording_DaFu_21VI2025_195"
196,"Hemiptera_SedeCou09FR_11VII2024_1487.wav","FocalRecording_DaFu_11VII2024_196"
197,"Hemiptera_SedeCou09FR_11VII2024_1488.wav","FocalRecording_DaFu_11VII2024_197"
198,"Hemiptera_SedeCou09FR_11VII2024_1489.wav","FocalRecording_DaFu_11VII2024_198"
199,"Hemiptera_SedeCou09FR_11VII2024_1490.wav","FocalRecording_DaFu_11VII2024_199"
200,"Hemiptera_SedeCou09FR_11VII2024_1491.wav","FocalRecording_DaFu_11VII2024_200"
201,"Hemiptera_Barjac09FR_24VI2024_1492.wav","FocalRecording_DaFu_24VI2024_201"
202,"Hemiptera_Barjac09FR_24VI2024_1493.wav","FocalRecording_DaFu_24VI2024_202"
203,"Hemiptera_CaAl09FR_27VI2025_1716.wav","FocalRecording_DaFu_27VI2025_203"
204,"Hemiptera_CoEnLab11FR_09VII2024_1494.wav","FocalRecording_DaFu_09VII2024_204"
205,"Hemiptera_CoEnLab11FR_09VII2024_1495.wav","FocalRecording_DaFu_09VII2024_205"
206,"Hemiptera_CoEnLab11FR_09VII2024_1496.wav","FocalRecording_DaFu_09VII2024_206"
207,"Hemiptera_ricabeu00ES_24VI2023_1231.wav","FocalRecording_DaFu_24VI2023_207"
208,"Hemiptera_ricabeu00ES_24VI2023_1232.wav","FocalRecording_DaFu_24VI2023_208"
209,"Hemiptera_ricabeu00ES_24VI2023_1233.wav","FocalRecording_DaFu_24VI2023_209"
210,"Hemiptera_ricabeu00ES_24VI2023_1234.wav","FocalRecording_DaFu_24VI2023_210"
211,"Hemiptera_TuMo09FR_19VI2025_1706.wav","FocalRecording_DaFu_19VI2025_211"
212,"Hemiptera_CaCa00ES_14VI2025_1685.wav","FocalRecording_DaFu_14VI2025_212"
213,"Hemiptera_CaCa00ES_14VI2025_1686.wav","FocalRecording_DaFu_14VI2025_213"
214,"Hemiptera_CaCa00ES_14VI2025_1687.wav","FocalRecording_DaFu_14VI2025_214"
215,"Hemiptera_CaCa00ES_14VI2025_1688.wav","FocalRecording_DaFu_14VI2025_215"
216,"Hemiptera_cagrcer00ES_25VI2023_1265.wav","FocalRecording_DaFu_25VI2023_216"
217,"Hemiptera_cagrcer00ES_25VI2023_1266.wav","FocalRecording_DaFu_25VI2023_217"
218,"Hemiptera_cagrcer00ES_25VI2023_1267.wav","FocalRecording_DaFu_25VI2023_218"
219,"Hemiptera_cagrcer00ES_25VI2023_1268.wav","FocalRecording_DaFu_25VI2023_219"
220,"Hemiptera_cagrcer00ES_25VI2023_1269.wav","FocalRecording_DaFu_25VI2023_220"
221,"Hemiptera_cagrcer00ES_25VI2023_1270.wav","FocalRecording_DaFu_25VI2023_221"
222,"Hemiptera_MaCa00ES_24V2025_1677.wav","FocalRecording_DaFu_24V2025_222"
223,"Hemiptera_MaCa00ES_24V2025_1678.wav","FocalRecording_DaFu_24V2025_223"
224,"Hemiptera_MaCa00ES_24V2025_1679.wav","FocalRecording_DaFu_24V2025_224"
225,"Hemiptera_MaCa00ES_24V2025_1680.wav","FocalRecording_DaFu_24V2025_225"
226,"Hemiptera_MaCa00ES_24V2025_1681.wav","FocalRecording_DaFu_24V2025_226"
227,"Hemiptera_MaCa00ES_24V2025_1682.wav","FocalRecording_DaFu_24V2025_227"
228,"Hemiptera_paeovec00ES_24VI2023_1235.wav","FocalRecording_DaFu_24VI2023_228"
229,"Hemiptera_paeovec00ES_24VI2023_1236.wav","FocalRecording_DaFu_24VI2023_229"
230,"Hemiptera_paeovec00ES_24VI2023_1238.wav","FocalRecording_DaFu_24VI2023_230"
231,"Hemiptera_paeovec00ES_24VI2023_1239.wav","FocalRecording_DaFu_24VI2023_231"
232,"Hemiptera_paeovec00ES_24VI2023_1240.wav","FocalRecording_DaFu_24VI2023_232"
233,"Hemiptera_paeovec00ES_24VI2023_1241.wav","FocalRecording_DaFu_24VI2023_233"
234,"Hemiptera_paeovec00ES_25VI2023_1271.wav","FocalRecording_DaFu_25VI2023_234"
235,"Hemiptera_PeAl00ES_14VI2025_1697.wav","FocalRecording_DaFu_14VI2025_235"
236,"Hemiptera_SaGuSeg00ES_14VII2024_1497.wav","FocalRecording_DaFu_14VII2024_236"
237,"Hemiptera_SaGuSeg00ES_14VII2024_1498.wav","FocalRecording_DaFu_14VII2024_237"
238,"Hemiptera_SaGuSeg00ES_14VII2024_1499.wav","FocalRecording_DaFu_14VII2024_238"
239,"Hemiptera_SaGuSeg00ES_14VII2024_1500.wav","FocalRecording_DaFu_14VII2024_239"
240,"Hemiptera_SaGuSeg00ES_14VII2024_1501.wav","FocalRecording_DaFu_14VII2024_240"
241,"Hemiptera_SaGuSeg00ES_14VII2024_1502.wav","FocalRecording_DaFu_14VII2024_241"
242,"Hemiptera_AiCa00ES_14VI2025_1692.wav","FocalRecording_DaFu_14VI2025_242"
243,"Hemiptera_AiCa00ES_14VI2025_1694.wav","FocalRecording_DaFu_14VI2025_243"
244,"Hemiptera_AiCa00ES_14VI2025_1695.wav","FocalRecording_DaFu_14VI2025_244"
245,"Hemiptera_AiCa00ES_14VI2025_1693.wav","FocalRecording_DaFu_14VI2025_245"
246,"Hemiptera_cagrcer00ES_25VI2023_1260.wav","FocalRecording_DaFu_25VI2023_246"
247,"Hemiptera_ErdeAlt00ES_13VII2024_1503.wav","FocalRecording_DaFu_13VII2024_247"
248,"Hemiptera_foviesp00ES_24VI2023_1224.wav","FocalRecording_DaFu_24VI2023_248"
249,"Hemiptera_foviesp00ES_24VI2023_1225.wav","FocalRecording_DaFu_24VI2023_249"
250,"Hemiptera_foviesp00ES_24VI2023_1226.wav","FocalRecording_DaFu_24VI2023_250"
251,"Hemiptera_foviesp00ES_24VI2023_1227.wav","FocalRecording_DaFu_24VI2023_251"
252,"Hemiptera_foviesp00ES_24VI2023_1228.wav","FocalRecording_DaFu_24VI2023_252"
253,"Hemiptera_foviesp00ES_24VI2023_1229.wav","FocalRecording_DaFu_24VI2023_253"
254,"Hemiptera_cobocol00ES_25VI2023_1254.wav","FocalRecording_DaFu_25VI2023_254"
255,"Hemiptera_cobocol00ES_25VI2023_1255.wav","FocalRecording_DaFu_25VI2023_255"
256,"Hemiptera_EsdeAlt00ES_13VII2024_1505.wav","FocalRecording_DaFu_13VII2024_256"
257,"Hemiptera_esvivil00ES_24VI2023_1220.wav","FocalRecording_DaFu_24VI2023_257"
258,"Hemiptera_esvivil00ES_24VI2023_1221.wav","FocalRecording_DaFu_24VI2023_258"
259,"Hemiptera_esvivil00ES_24VI2023_1222.wav","FocalRecording_DaFu_24VI2023_259"
260,"Hemiptera_esvivil00ES_24VI2023_1223.wav","FocalRecording_DaFu_24VI2023_260"
261,"Hemiptera_paeovec00ES_25VI2023_1274.wav","FocalRecording_DaFu_25VI2023_261"
262,"Hemiptera_SaGuSeg00ES_14VII2024_1504.wav","FocalRecording_DaFu_14VII2024_262"
263,"Hemiptera_SaGuSeg00ES_14VII2024_1506.wav","FocalRecording_DaFu_14VII2024_263"
264,"Hemiptera_Aurade32FR_13VI2023_1441.wav","FocalRecording_DaFu_13VI2023_264"
265,"Hemiptera_CoEnLab11FR_09VII2024_1507.wav","FocalRecording_DaFu_09VII2024_265"
266,"Hemiptera_CoEnLab11FR_09VII2024_1508.wav","FocalRecording_DaFu_09VII2024_266"
267,"Hemiptera_CoEnLab11FR_09VII2024_1509.wav","FocalRecording_DaFu_09VII2024_267"
268,"Hemiptera_CoEnLab11FR_09VII2024_1510.wav","FocalRecording_DaFu_09VII2024_268"
269,"Hemiptera_CoEnLab11FR_09VII2024_1511.wav","FocalRecording_DaFu_09VII2024_269"
270,"Hemiptera_CoEnLab11FR_09VII2024_1512.wav","FocalRecording_DaFu_09VII2024_270"
271,"Hemiptera_UnLa09FR_01VII2025_1719.wav","FocalRecording_DaFu_01VII2025_271"
272,"Hemiptera_UnLa09FR_01VII2025_1720.wav","FocalRecording_DaFu_01VII2025_272"
273,"Hemiptera_paeovec00ES_24VI2023_1237.wav","FocalRecording_DaFu_24VI2023_273"
274,"Hemiptera_paeovec00ES_25VI2023_1272.wav","FocalRecording_DaFu_25VI2023_274"
275,"Hemiptera_paeovec00ES_25VI2023_1273.wav","FocalRecording_DaFu_25VI2023_275"
276,"Hemiptera_pafiiso00ES_25VI2023_1244.wav","FocalRecording_DaFu_25VI2023_276"
277,"Hemiptera_pafiiso00ES_25VI2023_1245.wav","FocalRecording_DaFu_25VI2023_277"
